name,region,hemisphere,tissue,Y
61993,33,left,white,LW
61994,33,left,gray,LG
62003,45,right,gray,RG
62004,45,right,gray,RG
62005,45,right,gray,RG
62007,45,right,gray,RG
62008,45,right,gray,RG
62010,66,right,white,RW
62011,66,right,white,RW
62012,54,right,white,RW
62013,54,right,white,RW
62014,62,right,white,RW
62015,62,right,white,RW
62017,62,right,gray,RG
62020,27,left,gray,LG
62021,12,left,gray,LG
62022,12,left,gray,LG
62023,27,left,white,LW
62024,27,left,white,LW
62025,27,left,white,LW
62026,31,left,white,LW
62027,31,left,white,LW
62028,31,left,gray,LG
62029,31,left,gray,LG
62030,31,left,white,LW
62031,31,left,white,LW
62032,33,left,gray,LG
62035,33,left,gray,LG
62036,33,left,gray,LG
62037,33,left,gray,LG
62044,45,right,gray,RG
62046,45,right,gray,RG
62050,45,right,gray,RG
62053,66,right,white,RW
62054,66,right,white,RW
62055,62,right,white,RW
62056,62,right,white,RW
62057,62,right,gray,RG
62065,27,left,gray,LG
62066,27,left,gray,LG
62067,27,left,gray,LG
62068,27,left,white,LW
62069,31,left,white,LW
62070,31,left,white,LW
62071,31,left,gray,LG
62073,31,left,gray,LG
62074,31,left,gray,LG
62075,10,left,gray,LG
62077,33,left,gray,LG
62078,10,left,white,LW
62079,33,left,gray,LG
62080,33,left,gray,LG
62088,45,right,gray,RG
62090,45,right,gray,RG
62091,45,right,gray,RG
62095,66,right,gray,RG
62096,66,right,white,RW
62097,66,right,white,RW
62098,62,right,white,RW
62099,62,right,gray,RG
62109,27,left,gray,LG
62110,27,left,white,LW
62111,31,left,gray,LG
62112,31,left,gray,LG
62113,31,left,white,LW
62114,31,left,gray,LG
62119,10,left,gray,LG
62120,10,left,gray,LG
62121,10,left,gray,LG
62130,45,right,gray,RG
62131,45,right,gray,RG
62132,45,right,white,RW
62133,66,right,white,RW
62134,66,right,gray,RG
62137,66,right,white,RW
62138,62,right,white,RW
62139,62,right,white,RW
62140,62,right,gray,RG
62147,27,left,white,LW
62148,27,left,gray,LG
62149,27,left,gray,LG
62150,27,left,white,LW
62151,31,left,white,LW
62152,31,left,gray,LG
62154,31,left,white,LW
62155,31,left,white,LW
62156,10,left,gray,LG
62158,10,left,gray,LG
62159,10,left,gray,LG
62170,45,right,gray,RG
62171,45,right,gray,RG
62172,45,right,gray,RG
62173,66,right,white,RW
62174,66,right,white,RW
62175,66,right,white,RW
62176,66,right,white,RW
62177,66,right,white,RW
62178,62,right,white,RW
62179,62,right,white,RW
62180,62,right,white,RW
62181,62,right,gray,RG
62186,27,left,gray,LG
62187,27,left,white,LW
62188,27,left,white,LW
62189,27,left,white,LW
62190,27,left,white,LW
62191,31,left,white,LW
62192,31,left,gray,LG
62193,31,left,gray,LG
62194,31,left,gray,LG
62195,31,left,gray,LG
62196,10,left,gray,LG
62198,10,left,gray,LG
62207,45,right,gray,RG
62208,45,right,gray,RG
62209,45,right,gray,RG
62210,45,right,gray,RG
62211,45,right,gray,RG
62212,66,right,gray,RG
62215,66,right,gray,RG
62216,66,right,white,RW
62217,66,right,white,RW
62218,62,right,white,RW
62219,62,right,gray,RG
62220,62,right,white,RW
62221,62,right,gray,RG
62222,62,right,gray,RG
62225,27,left,gray,LG
62226,27,left,gray,LG
62227,27,left,white,LW
62228,27,left,white,LW
62229,31,left,white,LW
62230,31,left,white,LW
62232,31,left,gray,LG
62233,31,left,gray,LG
62234,31,left,gray,LG
62235,10,left,gray,LG
62246,45,right,gray,RG
62247,45,right,gray,RG
62249,45,right,gray,RG
62250,66,right,white,RW
62251,66,right,gray,RG
62254,66,right,gray,RG
62255,66,right,white,RW
62256,66,right,white,RW
62257,62,right,gray,RG
62259,62,right,gray,RG
62260,62,right,gray,RG
62264,27,left,gray,LG
62265,27,left,white,LW
62266,27,left,white,LW
62267,31,left,white,LW
62268,31,left,white,LW
62275,10,left,gray,LG
62286,66,right,gray,RG
62287,66,right,gray,RG
62288,66,right,gray,RG
62293,66,right,white,RW
62294,62,right,white,RW
62295,62,right,gray,RG
62301,27,left,gray,LG
62302,27,left,white,LW
62303,27,left,white,LW
62304,31,left,white,LW
62305,31,left,white,LW
62306,31,left,gray,LG
62308,31,left,gray,LG
62309,31,left,gray,LG
62310,10,left,gray,LG
62311,10,left,gray,LG
62322,45,right,gray,RG
62324,66,right,gray,RG
62328,66,right,gray,RG
62329,62,right,white,RW
62330,62,right,white,RW
62331,62,right,gray,RG
62332,62,right,gray,RG
62335,27,left,gray,LG
62336,27,left,white,LW
62337,27,left,white,LW
62338,27,left,gray,LG
62339,31,left,gray,LG
62340,31,left,white,LW
62341,31,left,white,LW
62342,31,left,gray,LG
62343,31,left,gray,LG
62344,31,left,gray,LG
62345,10,left,gray,LG
62346,10,left,gray,LG
62357,66,right,gray,RG
62358,66,right,gray,RG
62361,62,right,gray,RG
62362,62,right,white,RW
62363,62,right,gray,RG
62368,27,left,gray,LG
62369,27,left,gray,LG
62371,31,left,gray,LG
62372,31,left,gray,LG
62374,31,left,white,LW
62375,31,left,gray,LG
62377,10,left,gray,LG
62378,10,left,gray,LG
62379,10,left,gray,LG
62389,45,right,gray,RG
62390,66,right,gray,RG
62393,62,right,gray,RG
62394,62,right,gray,RG
62403,31,left,gray,LG
62404,27,left,gray,LG
62405,31,left,white,LW
62407,31,left,gray,LG
62410,10,left,gray,LG
62419,66,right,gray,RG
62420,66,right,gray,RG
62433,27,left,gray,LG
62434,27,left,gray,LG
62435,31,left,gray,LG
62537,65,right,gray,RG
62541,30,left,gray,LG
62554,65,right,gray,RG
62555,65,right,gray,RG
62558,30,left,gray,LG
62559,30,left,gray,LG
62563,30,left,gray,LG
62575,65,right,gray,RG
62576,65,right,gray,RG
62577,65,right,gray,RG
62580,30,left,gray,LG
62581,30,left,gray,LG
62582,30,left,gray,LG
62583,30,left,gray,LG
62584,30,left,gray,LG
62585,30,left,gray,LG
62596,40,right,gray,RG
62597,65,right,gray,RG
62599,65,right,gray,RG
62600,65,right,white,RW
62601,65,right,gray,RG
62605,30,left,gray,LG
62606,30,left,gray,LG
62607,30,left,white,LW
62608,30,left,white,LW
62609,30,left,gray,LG
62621,40,right,gray,RG
62622,40,right,gray,RG
62623,65,right,gray,RG
62625,65,right,gray,RG
62626,65,right,white,RW
62627,65,right,gray,RG
62632,30,left,gray,LG
62633,30,left,gray,LG
62634,30,left,white,LW
62635,30,left,gray,LG
62646,40,right,gray,RG
62649,40,right,gray,RG
62650,65,right,gray,RG
62651,65,right,gray,RG
62653,65,right,white,RW
62654,65,right,gray,RG
62660,30,left,gray,LG
62661,30,left,white,LW
62662,30,left,white,LW
62663,30,left,gray,LG
62664,30,left,gray,LG
62665,30,left,gray,LG
62679,65,right,white,RW
62680,65,right,gray,RG
62681,65,right,gray,RG
62682,65,right,white,RW
62683,65,right,gray,RG
62684,65,right,gray,RG
62685,65,right,gray,RG
62689,30,left,white,LW
62690,30,left,white,LW
62691,30,left,gray,LG
62692,30,left,white,LW
62693,30,left,white,LW
62694,30,left,gray,LG
62695,5,left,gray,LG
62697,5,left,gray,LG
62705,40,right,gray,RG
62710,65,right,white,RW
62711,65,right,white,RW
62712,65,right,white,RW
62713,65,right,white,RW
62714,65,right,white,RW
62715,65,right,gray,RG
62716,65,right,gray,RG
62718,30,left,gray,LG
62719,30,left,gray,LG
62720,30,left,white,LW
62721,30,left,white,LW
62722,30,left,white,LW
62723,30,left,white,LW
62724,30,left,white,LW
62725,30,left,gray,LG
62726,5,left,gray,LG
62727,5,left,gray,LG
62737,40,right,gray,RG
62738,40,right,gray,RG
62739,40,right,gray,RG
62740,40,right,gray,RG
62742,65,right,gray,RG
62743,65,right,gray,RG
62744,65,right,gray,RG
62745,65,right,white,RW
62746,65,right,white,RW
62747,65,right,gray,RG
62752,30,left,gray,LG
62753,30,left,gray,LG
62754,30,left,white,LW
62755,30,left,white,LW
62756,30,left,white,LW
62757,30,left,gray,LG
62760,5,left,gray,LG
62761,5,left,gray,LG
62762,5,left,gray,LG
62763,5,left,gray,LG
62764,5,left,gray,LG
62768,40,right,gray,RG
62769,40,right,gray,RG
62770,40,right,gray,RG
62771,40,right,white,RW
62772,40,right,white,RW
62773,40,right,gray,RG
62774,40,right,gray,RG
62776,65,right,gray,RG
62777,65,right,gray,RG
62778,65,right,white,RW
62779,65,right,gray,RG
62786,30,left,gray,LG
62787,30,left,gray,LG
62788,30,left,white,LW
62789,30,left,gray,LG
62792,5,left,gray,LG
62793,5,left,white,LW
62794,5,left,gray,LG
62795,5,left,gray,LG
62796,5,left,gray,LG
62797,5,left,gray,LG
62798,5,left,gray,LG
62802,40,right,gray,RG
62803,40,right,gray,RG
62804,40,right,gray,RG
62805,40,right,white,RW
62806,40,right,white,RW
62807,40,right,white,RW
62808,40,right,white,RW
62809,40,right,gray,RG
62811,65,right,gray,RG
62812,65,right,gray,RG
62813,65,right,white,RW
62814,65,right,white,RW
62821,30,left,gray,LG
62822,30,left,white,LW
62823,30,left,white,LW
62824,30,left,gray,LG
62825,30,left,gray,LG
62827,30,left,gray,LG
62828,5,left,white,LW
62829,5,left,white,LW
62830,5,left,white,LW
62831,5,left,gray,LG
62838,40,right,gray,RG
62839,40,right,gray,RG
62840,40,right,gray,RG
62841,40,right,gray,RG
62842,40,right,white,RW
62843,40,right,white,RW
62845,40,right,white,RW
62846,65,right,gray,RG
62847,65,right,white,RW
62848,65,right,white,RW
62849,65,right,white,RW
62850,65,right,white,RW
62851,65,right,gray,RG
62852,65,right,gray,RG
62856,30,left,white,LW
62857,30,left,white,LW
62858,30,left,white,LW
62859,30,left,white,LW
62860,30,left,white,LW
62861,30,left,gray,LG
62863,5,left,gray,LG
62864,5,left,white,LW
62865,5,left,gray,LG
62876,40,right,gray,RG
62877,40,right,gray,RG
62878,40,right,gray,RG
62879,40,right,white,RW
62880,40,right,white,RW
62881,40,right,white,RW
62882,65,right,white,RW
62883,65,right,white,RW
62884,65,right,gray,RG
62885,65,right,white,RW
62886,65,right,white,RW
62887,65,right,white,RW
62888,65,right,gray,RG
62890,30,left,gray,LG
62891,30,left,gray,LG
62892,30,left,gray,LG
62893,30,left,gray,LG
62894,30,left,white,LW
62895,30,left,white,LW
62896,30,left,gray,LG
62897,30,left,gray,LG
62898,5,left,gray,LG
62899,5,left,gray,LG
62900,5,left,white,LW
62901,5,left,white,LW
62902,5,left,gray,LG
62903,5,left,gray,LG
62914,40,right,white,RW
62915,40,right,white,RW
62916,40,right,white,RW
62917,40,right,white,RW
62918,40,right,white,RW
62919,65,right,gray,RG
62920,65,right,gray,RG
62921,65,right,gray,RG
62922,65,right,white,RW
62924,65,right,white,RW
62925,65,right,gray,RG
62929,30,left,gray,LG
62930,30,left,gray,LG
62931,30,left,white,LW
62932,30,left,gray,LG
62933,30,left,gray,LG
62934,5,left,gray,LG
62935,5,left,white,LW
62936,5,left,white,LW
62937,5,left,white,LW
62938,5,left,white,LW
62941,26,left,white,LW
62942,26,left,gray,LG
62943,26,left,gray,LG
62948,61,right,gray,RG
62949,40,right,gray,RG
62951,40,right,white,RW
62952,40,right,gray,RG
62953,40,right,white,RW
62954,40,right,white,RW
62955,40,right,gray,RG
62956,65,right,gray,RG
62957,65,right,gray,RG
62958,65,right,white,RW
62959,65,right,white,RW
62960,65,right,gray,RG
62961,65,right,gray,RG
62966,30,left,gray,LG
62967,30,left,white,LW
62968,30,left,white,LW
62969,30,left,gray,LG
62970,30,left,gray,LG
62971,5,left,gray,LG
62972,5,left,white,LW
62973,5,left,gray,LG
62974,5,left,gray,LG
62977,5,left,gray,LG
62978,26,left,gray,LG
62979,26,left,gray,LG
62981,26,left,gray,LG
62985,61,right,gray,RG
62987,61,right,gray,RG
62988,61,right,gray,RG
62989,40,right,gray,RG
62990,40,right,gray,RG
62991,40,right,gray,RG
62992,40,right,gray,RG
62993,40,right,white,RW
62994,40,right,gray,RG
62995,65,right,gray,RG
62996,65,right,gray,RG
62997,65,right,white,RW
62998,65,right,white,RW
62999,65,right,gray,RG
63004,30,left,gray,LG
63005,30,left,gray,LG
63006,30,left,white,LW
63007,30,left,white,LW
63008,30,left,white,LW
63009,30,left,gray,LG
63010,5,left,gray,LG
63011,5,left,white,LW
63012,5,left,gray,LG
63013,5,left,gray,LG
63020,26,left,gray,LG
63025,61,right,gray,RG
63026,61,right,gray,RG
63027,61,right,gray,RG
63028,61,right,gray,RG
63029,61,right,gray,RG
63031,40,right,gray,RG
63032,40,right,gray,RG
63034,65,right,gray,RG
63035,65,right,white,RW
63036,60,right,white,RW
63037,60,right,white,RW
63038,65,right,white,RW
63039,65,right,gray,RG
63040,65,right,gray,RG
63045,30,left,white,LW
63046,30,left,white,LW
63047,30,left,white,LW
63048,30,left,gray,LG
63049,30,left,gray,LG
63050,5,left,white,LW
63051,5,left,gray,LG
63052,5,left,gray,LG
63053,5,left,gray,LG
63054,26,left,gray,LG
63055,26,left,gray,LG
63056,26,left,gray,LG
63057,26,left,gray,LG
63064,61,right,gray,RG
63065,61,right,gray,RG
63066,61,right,gray,RG
63067,61,right,gray,RG
63068,61,right,gray,RG
63069,61,right,gray,RG
63070,61,right,gray,RG
63073,61,right,gray,RG
63074,61,right,white,RW
63075,60,right,white,RW
63076,60,right,white,RW
63077,60,right,white,RW
63078,60,right,gray,RG
63079,60,right,gray,RG
63084,30,left,white,LW
63085,30,left,white,LW
63086,30,left,white,LW
63087,30,left,white,LW
63088,5,left,gray,LG
63089,5,left,gray,LG
63090,5,left,white,LW
63091,5,left,white,LW
63092,26,left,white,LW
63093,26,left,white,LW
63094,26,left,white,LW
63095,26,left,gray,LG
63105,61,right,white,RW
63106,61,right,white,RW
63107,61,right,white,RW
63108,61,right,white,RW
63109,61,right,white,RW
63110,61,right,gray,RG
63111,61,right,gray,RG
63112,61,right,gray,RG
63113,61,right,white,RW
63114,61,right,white,RW
63115,60,right,white,RW
63116,60,right,white,RW
63117,60,right,white,RW
63118,60,right,gray,RG
63119,60,right,gray,RG
63123,30,left,white,LW
63124,30,left,white,LW
63125,19,left,white,LW
63126,30,left,white,LW
63127,30,left,white,LW
63128,5,left,gray,LG
63129,5,left,gray,LG
63130,5,left,gray,LG
63131,26,left,gray,LG
63132,26,left,white,LW
63133,26,left,white,LW
63134,26,left,gray,LG
63135,26,left,gray,LG
63143,59,right,gray,RG
63144,59,right,gray,RG
63146,61,right,gray,RG
63147,61,right,white,RW
63148,61,right,white,RW
63149,61,right,white,RW
63150,61,right,white,RW
63151,61,right,white,RW
63152,61,right,gray,RG
63153,61,right,white,RW
63154,61,right,white,RW
63155,61,right,white,RW
63156,60,right,white,RW
63157,60,right,white,RW
63158,54,right,white,RW
63159,54,right,white,RW
63160,54,right,gray,RG
63163,30,left,gray,LG
63164,30,left,gray,LG
63165,30,left,gray,LG
63166,19,left,gray,LG
63167,19,left,white,LW
63168,26,left,white,LW
63169,26,left,white,LW
63170,26,left,gray,LG
63171,26,left,gray,LG
63172,26,left,gray,LG
63173,26,left,white,LW
63174,26,left,white,LW
63175,26,left,white,LW
63176,26,left,gray,LG
63184,59,right,gray,RG
63185,59,right,white,RW
63186,59,right,gray,RG
63190,61,right,gray,RG
63191,61,right,white,RW
63192,61,right,white,RW
63193,61,right,white,RW
63194,61,right,white,RW
63195,61,right,white,RW
63196,61,right,white,RW
63197,54,right,white,RW
63198,54,right,white,RW
63199,54,right,white,RW
63200,54,right,white,RW
63201,54,right,white,RW
63205,19,left,gray,LG
63206,19,left,gray,LG
63207,19,left,white,LW
63208,19,left,white,LW
63209,26,left,white,LW
63210,26,left,white,LW
63211,26,left,white,LW
63212,26,left,white,LW
63213,26,left,white,LW
63214,26,left,white,LW
63215,26,left,white,LW
63216,26,left,white,LW
63219,24,left,gray,LG
63220,24,left,white,LW
63221,24,left,gray,LG
63226,59,right,gray,RG
63227,59,right,gray,RG
63228,59,right,white,RW
63229,59,right,gray,RG
63232,61,right,gray,RG
63233,61,right,white,RW
63234,61,right,white,RW
63235,61,right,white,RW
63236,61,right,white,RW
63237,61,right,white,RW
63238,61,right,white,RW
63239,54,right,white,RW
63240,54,right,white,RW
63241,54,right,white,RW
63242,54,right,white,RW
63243,54,right,white,RW
63246,19,left,gray,LG
63247,19,left,gray,LG
63248,19,left,white,LW
63249,19,left,white,LW
63250,19,left,white,LW
63251,19,left,white,LW
63252,26,left,white,LW
63253,26,left,white,LW
63254,26,left,white,LW
63255,26,left,gray,LG
63256,26,left,gray,LG
63257,26,left,gray,LG
63260,24,left,gray,LG
63261,24,left,white,LW
63262,24,left,white,LW
63263,24,left,gray,LG
63272,59,right,white,RW
63273,59,right,gray,RG
63274,61,right,gray,RG
63275,61,right,gray,RG
63276,61,right,white,RW
63277,61,right,white,RW
63278,61,right,white,RW
63279,61,right,white,RW
63280,61,right,white,RW
63281,54,right,white,RW
63282,54,right,white,RW
63283,54,right,white,RW
63289,19,left,gray,LG
63290,19,left,white,LW
63291,19,left,white,LW
63292,19,left,white,LW
63293,19,left,white,LW
63294,26,left,white,LW
63295,26,left,white,LW
63296,26,left,white,LW
63297,26,left,white,LW
63298,26,left,gray,LG
63301,24,left,gray,LG
63302,24,left,gray,LG
63303,24,left,white,LW
63304,24,left,gray,LG
63305,24,left,gray,LG
63306,24,left,gray,LG
63313,59,right,gray,RG
63316,59,right,white,RW
63317,59,right,gray,RG
63318,61,right,gray,RG
63319,61,right,gray,RG
63320,61,right,gray,RG
63321,61,right,gray,RG
63323,61,right,gray,RG
63324,61,right,white,RW
63325,54,right,white,RW
63326,54,right,white,RW
63327,54,right,white,RW
63328,54,right,white,RW
63329,54,right,gray,RG
63332,19,left,gray,LG
63333,19,left,white,LW
63334,19,left,white,LW
63335,19,left,white,LW
63336,19,left,white,LW
63337,26,left,white,LW
63338,26,left,white,LW
63339,26,left,white,LW
63340,26,left,gray,LG
63341,26,left,gray,LG
63342,26,left,gray,LG
63343,26,left,white,LW
63344,24,left,white,LW
63345,24,left,white,LW
63346,24,left,gray,LG
63357,59,right,gray,RG
63358,59,right,gray,RG
63360,59,right,white,RW
63361,59,right,gray,RG
63362,61,right,gray,RG
63363,61,right,gray,RG
63364,61,right,gray,RG
63365,61,right,white,RW
63366,61,right,gray,RG
63367,61,right,white,RW
63368,54,right,white,RW
63369,54,right,white,RW
63370,54,right,white,RW
63371,54,right,white,RW
63372,54,right,gray,RG
63375,19,left,gray,LG
63376,19,left,gray,LG
63377,19,left,gray,LG
63378,19,left,gray,LG
63379,19,left,white,LW
63380,26,left,white,LW
63381,26,left,white,LW
63382,26,left,white,LW
63383,26,left,gray,LG
63384,26,left,gray,LG
63385,26,left,white,LW
63386,26,left,white,LW
63387,24,left,gray,LG
63388,24,left,gray,LG
63389,24,left,gray,LG
63398,68,right,gray,RG
63399,68,right,gray,RG
63401,68,right,gray,RG
63402,59,right,gray,RG
63403,59,right,white,RW
63404,59,right,white,RW
63405,59,right,white,RW
63406,59,right,white,RW
63407,61,right,white,RW
63408,61,right,white,RW
63409,61,right,white,RW
63410,61,right,white,RW
63411,54,right,white,RW
63412,54,right,gray,RG
63413,54,right,gray,RG
63414,54,right,gray,RG
63415,54,right,gray,RG
63422,19,left,gray,LG
63423,26,left,white,LW
63424,26,left,white,LW
63425,26,left,white,LW
63426,26,left,white,LW
63427,26,left,white,LW
63428,26,left,white,LW
63429,24,left,gray,LG
63430,24,left,gray,LG
63441,68,right,gray,RG
63442,68,right,gray,RG
63443,68,right,gray,RG
63444,68,right,gray,RG
63445,68,right,gray,RG
63447,68,right,gray,RG
63449,66,right,gray,RG
63450,59,right,gray,RG
63451,66,right,gray,RG
63452,59,right,white,RW
63453,59,right,white,RW
63454,54,right,white,RW
63455,54,right,gray,RG
63465,19,left,gray,LG
63466,19,left,white,LW
63467,19,left,white,LW
63468,26,left,white,LW
63469,26,left,white,LW
63470,26,left,white,LW
63471,26,left,white,LW
63472,24,left,white,LW
63474,24,left,gray,LG
63476,24,left,gray,LG
63477,33,left,gray,LG
63485,68,right,gray,RG
63486,68,right,gray,RG
63487,68,right,white,RW
63488,68,right,gray,RG
63489,68,right,gray,RG
63491,66,right,gray,RG
63492,66,right,gray,RG
63493,66,right,white,RW
63494,66,right,white,RW
63495,66,right,white,RW
63496,59,right,white,RW
63497,54,right,white,RW
63498,54,right,gray,RG
63500,54,right,gray,RG
63508,19,left,gray,LG
63509,19,left,gray,LG
63510,19,left,gray,LG
63511,31,left,white,LW
63512,31,left,white,LW
63513,31,left,white,LW
63514,24,left,white,LW
63515,24,left,white,LW
63519,33,left,gray,LG
63520,33,left,gray,LG
63521,33,left,gray,LG
63528,68,right,gray,RG
63529,68,right,white,RW
63530,68,right,gray,RG
63533,66,right,gray,RG
63534,66,right,white,RW
63535,66,right,white,RW
63536,66,right,white,RW
63537,66,right,white,RW
63538,66,right,white,RW
63539,54,right,white,RW
63540,54,right,white,RW
63541,54,right,gray,RG
63542,62,right,white,RW
63543,62,right,gray,RG
63552,19,left,gray,LG
63553,31,left,white,LW
63554,31,left,white,LW
63555,31,left,white,LW
63556,31,left,white,LW
63558,24,left,gray,LG
63560,33,left,gray,LG
63562,33,left,gray,LG
63563,33,left,gray,LG
63564,33,left,gray,LG
63565,33,left,gray,LG
63570,68,right,gray,RG
63571,45,right,white,RW
63572,45,right,gray,RG
63573,66,right,gray,RG
63574,66,right,gray,RG
63575,66,right,gray,RG
63576,66,right,gray,RG
63577,66,right,gray,RG
63578,66,right,gray,RG
63579,66,right,white,RW
63580,66,right,white,RW
63581,54,right,white,RW
63582,54,right,white,RW
63583,62,right,white,RW
63584,62,right,gray,RG
63586,62,right,gray,RG
63593,27,left,gray,LG
63594,27,left,white,LW
63595,31,left,white,LW
63596,31,left,white,LW
63599,31,left,white,LW
63600,31,left,gray,LG
63604,33,left,gray,LG
63605,33,left,gray,LG
63606,33,left,gray,LG
63614,45,right,gray,RG
63615,45,right,gray,RG
63616,45,right,gray,RG
63617,66,right,gray,RG
63618,66,right,gray,RG
63620,66,right,gray,RG
63621,66,right,white,RW
63622,66,right,white,RW
63623,66,right,white,RW
63624,54,right,white,RW
63625,62,right,white,RW
63626,62,right,gray,RG
63627,62,right,gray,RG
63628,62,right,gray,RG
63631,27,left,gray,LG
63632,27,left,gray,LG
63633,27,left,white,LW
63634,27,left,white,LW
63635,27,left,white,LW
63636,27,left,white,LW
63637,31,left,white,LW
63638,31,left,white,LW
63639,31,left,white,LW
63640,31,left,gray,LG
63641,31,left,gray,LG
63642,31,left,white,LW
63643,33,left,gray,LG
63644,33,left,gray,LG
63646,33,left,gray,LG
63647,33,left,gray,LG
63656,45,right,gray,RG
63661,45,right,gray,RG
63662,66,right,white,RW
63663,66,right,white,RW
63664,66,right,white,RW
63665,66,right,white,RW
63666,62,right,white,RW
63667,62,right,white,RW
63668,62,right,white,RW
63669,62,right,white,RW
63670,62,right,gray,RG
63675,27,left,gray,LG
63676,27,left,gray,LG
63677,27,left,white,LW
63678,27,left,white,LW
63679,31,left,white,LW
63680,31,left,white,LW
63681,31,left,white,LW
63682,31,left,gray,LG
63684,31,left,gray,LG
63685,31,left,gray,LG
63688,33,left,gray,LG
63689,33,left,gray,LG
63699,45,right,gray,RG
63700,45,right,gray,RG
63704,66,right,gray,RG
63705,66,right,white,RW
63706,66,right,white,RW
63707,62,right,white,RW
63708,62,right,white,RW
63709,62,right,white,RW
63710,62,right,gray,RG
63711,62,right,gray,RG
63718,27,left,gray,LG
63719,27,left,white,LW
63720,31,left,gray,LG
63721,31,left,gray,LG
63722,31,left,white,LW
63723,31,left,gray,LG
63726,10,left,gray,LG
63729,10,left,gray,LG
63730,10,left,gray,LG
63739,45,right,gray,RG
63740,66,right,white,RW
63741,66,right,gray,RG
63745,66,right,white,RW
63746,66,right,white,RW
63747,62,right,white,RW
63748,62,right,gray,RG
63750,62,right,gray,RG
63757,27,left,gray,LG
63758,27,left,white,LW
63759,31,left,white,LW
63760,31,left,gray,LG
63762,31,left,white,LW
63763,31,left,white,LW
63764,31,left,gray,LG
63778,45,right,gray,RG
63779,66,right,white,RW
63780,66,right,white,RW
63781,66,right,white,RW
63782,66,right,white,RW
63785,66,right,white,RW
63786,62,right,white,RW
63787,62,right,white,RW
63788,62,right,gray,RG
63794,27,left,gray,LG
63795,27,left,gray,LG
63796,27,left,white,LW
63797,27,left,white,LW
63798,31,left,gray,LG
63799,31,left,gray,LG
63801,31,left,gray,LG
63802,31,left,white,LW
63803,31,left,gray,LG
63817,45,right,gray,RG
63818,66,right,gray,RG
63820,66,right,gray,RG
63821,66,right,white,RW
63822,66,right,white,RW
63823,66,right,white,RW
63824,62,right,white,RW
63825,62,right,gray,RG
63826,62,right,white,RW
63827,62,right,gray,RG
63828,62,right,gray,RG
63831,27,left,white,LW
63832,27,left,white,LW
63833,27,left,white,LW
63834,27,left,white,LW
63835,27,left,gray,LG
63836,31,left,gray,LG
63837,31,left,gray,LG
63839,31,left,gray,LG
63840,31,left,gray,LG
63841,10,left,gray,LG
63854,45,right,gray,RG
63855,66,right,gray,RG
63858,66,right,gray,RG
63859,66,right,white,RW
63860,66,right,white,RW
63861,66,right,white,RW
63862,62,right,gray,RG
63863,62,right,gray,RG
63864,62,right,gray,RG
63865,62,right,gray,RG
63868,27,left,gray,LG
63869,27,left,white,LW
63870,27,left,white,LW
63871,27,left,white,LW
63872,31,left,gray,LG
63873,31,left,gray,LG
63874,31,left,gray,LG
63876,31,left,gray,LG
63877,31,left,gray,LG
63890,66,right,gray,RG
63891,66,right,gray,RG
63893,66,right,gray,RG
63894,66,right,gray,RG
63895,66,right,white,RW
63896,66,right,white,RW
63897,66,right,gray,RG
63903,27,left,gray,LG
63904,27,left,white,LW
63905,27,left,gray,LG
63906,31,left,gray,LG
63907,31,left,gray,LG
63908,31,left,white,LW
63913,10,left,gray,LG
63914,10,left,gray,LG
63923,45,right,gray,RG
63927,66,right,gray,RG
63928,66,right,gray,RG
63929,66,right,gray,RG
63930,66,right,white,RW
63931,62,right,gray,RG
63932,62,right,gray,RG
63937,27,left,white,LW
63938,27,left,gray,LG
63939,31,left,gray,LG
63940,31,left,gray,LG
63941,31,left,gray,LG
63942,31,left,gray,LG
63943,31,left,gray,LG
63945,31,left,gray,LG
63946,10,left,gray,LG
63961,66,right,gray,RG
63962,66,right,white,RW
63964,62,right,gray,RG
63965,62,right,gray,RG
63969,27,left,gray,LG
63970,27,left,gray,LG
63971,31,left,gray,LG
63974,31,left,gray,LG
63975,31,left,gray,LG
63977,10,left,gray,LG
63978,10,left,gray,LG
63994,66,right,gray,RG
64002,31,left,gray,LG
64004,31,left,gray,LG
64005,31,left,gray,LG
64030,31,left,gray,LG
64119,30,left,gray,LG
64128,65,right,gray,RG
64129,65,right,gray,RG
64133,30,left,gray,LG
64134,30,left,gray,LG
64135,30,left,gray,LG
64136,30,left,gray,LG
64137,30,left,gray,LG
64148,65,right,gray,RG
64149,65,right,gray,RG
64154,30,left,gray,LG
64155,30,left,gray,LG
64156,30,left,gray,LG
64157,30,left,gray,LG
64158,30,left,gray,LG
64166,40,right,gray,RG
64167,65,right,gray,RG
64170,65,right,gray,RG
64171,65,right,white,RW
64172,65,right,gray,RG
64177,30,left,gray,LG
64178,30,left,gray,LG
64179,30,left,gray,LG
64181,30,left,gray,LG
64192,65,right,gray,RG
64193,65,right,gray,RG
64196,65,right,gray,RG
64197,65,right,gray,RG
64202,30,left,gray,LG
64203,30,left,gray,LG
64204,30,left,gray,LG
64205,30,left,gray,LG
64206,30,left,gray,LG
64207,30,left,gray,LG
64208,30,left,gray,LG
64219,65,right,gray,RG
64220,65,right,gray,RG
64221,65,right,gray,RG
64222,65,right,gray,RG
64223,65,right,white,RW
64224,65,right,white,RW
64225,65,right,gray,RG
64229,30,left,white,LW
64230,30,left,gray,LG
64231,30,left,gray,LG
